year,sid,customer_rows,providers,distinct_providers,max_distance_km
2023,725690.0,2,"LAPAN, NASA",2,0.05578179378705951
2023,725691.0,2,"LAPAN, NASA",2,0.05703435389518967
2023,725692.0,2,"LAPAN, NASA",2,0.05589842442731952
2023,725693.0,2,"LAPAN, NASA",2,0.0569602676634137
2023,725694.0,2,"LAPAN, NASA",2,0.056796770091307944
2023,725695.0,2,"LAPAN, NASA",2,0.055812237217065436
2023,725696.0,2,"LAPAN, NASA",2,0.056560909764550915
2023,725697.0,2,"LAPAN, NASA",2,0.0563418439171712
2023,728258.0,2,"LAPAN, NASA",2,0.04291313375751928
2023,728267.0,2,"LAPAN, NASA",2,0.043138411553266275
2023,728268.0,2,"LAPAN, NASA",2,0.04278770851202809
2023,728270.0,2,"LAPAN, NASA",2,0.04345103601369515
2023,728271.0,2,"LAPAN, NASA",2,0.05792137644720495
2023,728284.0,2,"LAPAN, NASA",2,0.06037078081115928
2023,728436.0,2,"LAPAN, NASA",2,0.07576923972979387
2023,728440.0,2,"LAPAN, NASA",2,0.07567009927310978
2023,728461.0,2,"LAPAN, NASA",2,0.05674787692006246
2023,728474.0,2,"LAPAN, NASA",2,0.04451415572223272
2023,728475.0,2,"LAPAN, NASA",2,0.04360519649205312
2023,728476.0,2,"LAPAN, NASA",2,0.04548694811023801
2023,728477.0,2,"LAPAN, NASA",2,0.04513954764291687
2023,728478.0,2,"LAPAN, NASA",2,0.044033242354078364
2023,728479.0,2,"LAPAN, NASA",2,0.044335434418823115
2023,728480.0,2,"LAPAN, NASA",2,0.044838250479349216
2023,728481.0,2,"LAPAN, NASA",2,0.04414695902153686
2023,728482.0,2,"LAPAN, NASA",2,0.043817977011915525
2023,728483.0,2,"LAPAN, NASA",2,0.044331409903682784
2023,728484.0,2,"LAPAN, NASA",2,0.04467219098602718
2023,728485.0,2,"LAPAN, NASA",2,0.044351233323101355
2023,728486.0,2,"LAPAN, NASA",2,0.045139508807863105
2023,728487.0,2,"LAPAN, NASA",2,0.045670803053967826
2023,728488.0,2,"LAPAN, NASA",2,0.045323161390025755
2023,728489.0,2,"LAPAN, NASA",2,0.044173244313331854
2023,728490.0,2,"LAPAN, NASA",2,0.044852492058823024
2023,728491.0,2,"LAPAN, NASA",2,0.04417448763010126
2023,728492.0,2,"LAPAN, NASA",2,0.04471252755931558
2023,728493.0,2,"LAPAN, NASA",2,0.044675793542543765
2023,728494.0,2,"LAPAN, NASA",2,0.045089581569935394
2023,728495.0,2,"LAPAN, NASA",2,0.043871123103832954
2023,728496.0,2,"LAPAN, NASA",2,0.044796116260807546
2023,728497.0,2,"LAPAN, NASA",2,0.04548836072982291
2023,728498.0,2,"LAPAN, NASA",2,0.04497072504981184
2023,728499.0,2,"LAPAN, NASA",2,0.04415270432064121
2023,728501.0,2,"LAPAN, NASA",2,0.06110111699385173
2023,728552.0,2,"LAPAN, NASA",2,0.043767714685977475
2023,728553.0,2,"LAPAN, NASA",2,0.043715632495469496
2023,728554.0,2,"LAPAN, NASA",2,0.04327287765340891
2023,728732.0,2,"LAPAN, NASA",2,0.059925126641024444
2023,728733.0,2,"LAPAN, NASA",2,0.05900195508925378
2023,728785.0,2,"LAPAN, NASA",2,0.06047872305766952
2023,728786.0,2,"LAPAN, NASA",2,0.0419354444319556
2023,728787.0,2,"LAPAN, NASA",2,0.042879093205060996
2023,728789.0,2,"LAPAN, NASA",2,0.042475178450173505
2023,728790.0,2,"LAPAN, NASA",2,0.0428784557610686
2023,728791.0,2,"LAPAN, NASA",2,0.04218881191362388
2023,728792.0,2,"LAPAN, NASA",2,0.04320029085683668
2023,728793.0,2,"LAPAN, NASA",2,0.04170903831553973
2023,728794.0,2,"LAPAN, NASA",2,0.04277333687322908
2023,729145.0,2,"LAPAN, NASA",2,0.20175080581844212
2023,729146.0,2,"LAPAN, NASA",2,0.20248206067018035
2023,729147.0,2,"LAPAN, NASA",2,0.20167778365681233
2023,729148.0,2,"LAPAN, NASA",2,0.2033826761892584
2023,729149.0,2,"LAPAN, NASA",2,0.20287967741450166
2023,729150.0,2,"LAPAN, NASA",2,0.20529265482380876
2023,730800.0,2,"LAPAN, NASA",2,0.08853873743278096
2023,731198.0,2,"LAPAN, NASA",2,0.06975987775729015
2023,731199.0,2,"LAPAN, NASA",2,0.06991224540024309
2023,731200.0,2,"LAPAN, NASA",2,0.07017405221838943
2023,731444.0,2,"LAPAN, NASA",2,0.06911558213363411
2023,731445.0,2,"LAPAN, NASA",2,0.06924637179952908
2023,731450.0,2,"LAPAN, NASA",2,0.06865116078726621
2023,731451.0,2,"LAPAN, NASA",2,0.0687693863537806
2023,731457.0,2,"LAPAN, NASA",2,0.06945890789644524
2023,731458.0,2,"LAPAN, NASA",2,0.06870367461590875
2023,731459.0,2,"LAPAN, NASA",2,0.06869447720244529
2023,731460.0,3,"LAPAN, NASA",2,0.4791505666800296
2023,731461.0,2,"LAPAN, NASA",2,0.06875548110178482
2023,731467.0,2,"LAPAN, NASA",2,0.06826702115032349
2023,731468.0,2,"LAPAN, NASA",2,0.06941221545597277
2023,731470.0,2,"LAPAN, NASA",2,0.06900172554713987
2023,731475.0,2,"LAPAN, NASA",2,0.0698881567941626
2023,731476.0,2,"LAPAN, NASA",2,0.06979580300408847
2023,731477.0,2,"LAPAN, NASA",2,0.06887273815896772
2023,731683.0,2,"LAPAN, NASA",2,0.06657483704844042
2023,731688.0,2,"LAPAN, NASA",2,0.06776792758176392
2023,732744.0,2,"LAPAN, NASA",2,0.08682708031581911
2023,733135.0,2,"LAPAN, NASA",2,0.11171307854567997
2023,733136.0,2,"LAPAN, NASA",2,0.1110748489681154
2023,733138.0,2,"LAPAN, NASA",2,0.11198075290708305
2023,733146.0,2,"LAPAN, NASA",2,0.09026954579729629
2023,734068.0,2,"LAPAN, NASA",2,0.41447843772447784
2023,734070.0,2,"LAPAN, NASA",2,0.4175527189038776
2023,734109.0,2,"LAPAN, NASA",2,0.445477349565783
2023,734110.0,3,"LAPAN, NASA",2,0.4087483580145079
2023,734111.0,2,"LAPAN, NASA",2,0.4091245131499587
2023,734112.0,3,"LAPAN, NASA",2,0.4455814881846752
2023,734184.0,2,"LAPAN, NASA",2,0.21045562601389056
2023,734185.0,2,"LAPAN, NASA",2,0.20982459809331455
2023,734186.0,2,"LAPAN, NASA",2,0.20957673128700735
2023,734201.0,2,"LAPAN, NASA",2,0.21072913897949203
2023,734219.0,2,"LAPAN, NASA",2,0.14388863865625515
2023,734220.0,2,"LAPAN, NASA",2,0.14296425331128837
2023,734222.0,2,"LAPAN, NASA",2,0.15191114814046516
2023,734223.0,2,"LAPAN, NASA",2,0.15006272014085636
2023,734224.0,2,"LAPAN, NASA",2,0.1514995753709657
2023,734241.0,2,"LAPAN, NASA",2,0.22252226178564116
2023,734250.0,2,"LAPAN, NASA",2,0.2213866835175845
2023,734321.0,3,"LAPAN, NASA",2,0.36149100217912233
2023,734322.0,2,"LAPAN, NASA",2,0.3435554404061451
2023,734328.0,5,"LAPAN, NASA",2,0.44791928097607026
2023,734333.0,2,"LAPAN, NASA",2,0.2650584759406212
2023,734334.0,2,"LAPAN, NASA",2,0.2635082622139382
2023,734339.0,3,"LAPAN, NASA",2,0.4454844038031118
2023,734340.0,2,"LAPAN, NASA",2,0.26458321933843304
2023,734341.0,5,"LAPAN, NASA",2,0.44502362369568293
2023,734342.0,3,"LAPAN, NASA",2,0.40901768967381924
2023,735094.0,2,"LAPAN, NASA",2,0.15933463576364176
2023,735209.0,2,"LAPAN, NASA",2,0.15925867709097266
2023,735242.0,2,"LAPAN, NASA",2,0.128593355017303
2023,735243.0,2,"LAPAN, NASA",2,0.13027386619495307
2023,735248.0,2,"LAPAN, NASA",2,0.12990498792833824
2023,735253.0,2,"LAPAN, NASA",2,0.13020336465374302
2023,735260.0,2,"LAPAN, NASA",2,0.15861394244081878
2023,735261.0,2,"LAPAN, NASA",2,0.15847225602777895
2023,735262.0,2,"LAPAN, NASA",2,0.15604427778894217
2023,735371.0,2,"LAPAN, NASA",2,0.15696744906381158
2023,735534.0,2,"LAPAN, NASA",2,0.17740634476495992
2023,735610.0,2,"LAPAN, NASA",2,0.16690918162430768
2023,735611.0,2,"LAPAN, NASA",2,0.16727753167506976
2023,735612.0,2,"LAPAN, NASA",2,0.16947593042046466
2023,735613.0,2,"LAPAN, NASA",2,0.16657646144552765
2023,735614.0,2,"LAPAN, NASA",2,0.16712630440942894
2023,735615.0,2,"LAPAN, NASA",2,0.16657785822523097
2023,735616.0,2,"LAPAN, NASA",2,0.16611836835415297
2023,735617.0,2,"LAPAN, NASA",2,0.16682533922595522
2023,735618.0,2,"LAPAN, NASA",2,0.16633210511145421
2023,735619.0,2,"LAPAN, NASA",2,0.16873357154388918
2023,735621.0,3,"LAPAN, NASA",2,0.13993277181272376
2023,735622.0,2,"LAPAN, NASA",2,0.14143213038849609
2023,735651.0,2,"LAPAN, NASA",2,0.16749486141924
2023,735656.0,2,"LAPAN, NASA",2,0.1656108779666206
2023,735791.0,2,"LAPAN, NASA",2,0.1862913398454689
2023,735839.0,2,"LAPAN, NASA",2,0.19795839090719555
2023,736578.0,2,"LAPAN, NASA",2,0.0752873048030534
2023,736579.0,2,"LAPAN, NASA",2,0.07393906317161769
2023,736580.0,2,"LAPAN, NASA",2,0.07401521819601571
2023,736581.0,2,"LAPAN, NASA",2,0.07347042797601303
2023,736582.0,2,"LAPAN, NASA",2,0.07447413485743944
2023,736583.0,2,"LAPAN, NASA",2,0.07391614135023815
2023,736585.0,2,"LAPAN, NASA",2,0.0745184377397562
2023,736586.0,2,"LAPAN, NASA",2,0.07407007267420529
2023,736587.0,2,"LAPAN, NASA",2,0.07465285694153471
2023,736596.0,2,"LAPAN, NASA",2,0.07244026351768192
2023,736597.0,2,"LAPAN, NASA",2,0.09074057274177409
2023,736598.0,2,"LAPAN, NASA",2,0.09113823059356709
2023,736608.0,2,"LAPAN, NASA",2,0.09003745590758512
2023,736609.0,2,"LAPAN, NASA",2,0.08877342181544066
2023,736612.0,2,"LAPAN, NASA",2,0.09019767480723075
2023,736819.0,2,"LAPAN, NASA",2,0.0680479734693343
2023,736821.0,2,"LAPAN, NASA",2,0.06848059744910602
2023,736862.0,2,"LAPAN, NASA",2,0.09296073706704566
2023,736879.0,2,"LAPAN, NASA",2,0.068268064692139
2023,736880.0,2,"LAPAN, NASA",2,0.06863196202319045
2023,736881.0,2,"LAPAN, NASA",2,0.06789255381291161
2023,736882.0,2,"LAPAN, NASA",2,0.06916784313367884
2023,736883.0,2,"LAPAN, NASA",2,0.06908405411214699
2023,736884.0,2,"LAPAN, NASA",2,0.06877937189381964
2023,736886.0,2,"LAPAN, NASA",2,0.06840196317779129
2023,736887.0,2,"LAPAN, NASA",2,0.06855556107818153
2023,736888.0,2,"LAPAN, NASA",2,0.06836121969036824
2023,736889.0,2,"LAPAN, NASA",2,0.06935925308323942
2023,736890.0,2,"LAPAN, NASA",2,0.06870663294754892
2023,736891.0,2,"LAPAN, NASA",2,0.067941451814394
2023,736892.0,2,"LAPAN, NASA",2,0.06820958807820984
2023,736893.0,2,"LAPAN, NASA",2,0.06841858317032339
2023,736894.0,2,"LAPAN, NASA",2,0.06933960066578952
2023,736895.0,2,"LAPAN, NASA",2,0.06899875512275945
2023,736896.0,2,"LAPAN, NASA",2,0.06824997855512092
2023,736897.0,2,"LAPAN, NASA",2,0.06806121621371652
2023,736898.0,2,"LAPAN, NASA",2,0.06922982084327971
2023,736899.0,2,"LAPAN, NASA",2,0.06867984216643183
2023,736900.0,2,"LAPAN, NASA",2,0.06891958664899807
2023,736901.0,2,"LAPAN, NASA",2,0.06996277011374832
2023,736902.0,2,"LAPAN, NASA",2,0.0688474428844427
2023,736903.0,2,"LAPAN, NASA",2,0.06899539689798151
2023,736904.0,2,"LAPAN, NASA",2,0.06816994465536026
2023,736905.0,2,"LAPAN, NASA",2,0.06788975538039932
2023,736906.0,2,"LAPAN, NASA",2,0.0677772934846656
2023,736907.0,2,"LAPAN, NASA",2,0.0679775854542563
2023,736909.0,2,"LAPAN, NASA",2,0.06794742108490692
2023,736910.0,2,"LAPAN, NASA",2,0.06903331064788781
2023,736911.0,2,"LAPAN, NASA",2,0.06856396015058502
2023,736920.0,2,"LAPAN, NASA",2,0.05367887151284488
2023,736921.0,2,"LAPAN, NASA",2,0.053048677673535105
2023,736922.0,2,"LAPAN, NASA",2,0.06998552341045072
2023,736923.0,2,"LAPAN, NASA",2,0.06937088485199903
2023,736973.0,2,"LAPAN, NASA",2,0.06823589523082843
2023,736974.0,2,"LAPAN, NASA",2,0.05498159914059393
2023,738393.0,2,"LAPAN, NASA",2,0.28692851176261763
2023,738395.0,2,"LAPAN, NASA",2,0.2879750482750222
2023,738465.0,2,"LAPAN, NASA",2,0.3226042502806361
2023,738468.0,2,"LAPAN, NASA",2,0.3220044307181421
2023,738471.0,2,"LAPAN, NASA",2,0.33073328333151925
2023,738474.0,2,"LAPAN, NASA",2,0.266058209179647
2023,738475.0,2,"LAPAN, NASA",2,0.2741145084114702
2023,739205.0,2,"LAPAN, NASA",2,0.06823302552932724
2023,739206.0,2,"LAPAN, NASA",2,0.07063971921938411
2023,739207.0,2,"LAPAN, NASA",2,0.06590387300737566
2023,739208.0,2,"LAPAN, NASA",2,0.07267512545438706
2023,739392.0,2,"LAPAN, NASA",2,0.05120399492786443
2023,739393.0,2,"LAPAN, NASA",2,0.04901004450970029
2023,739394.0,2,"LAPAN, NASA",2,0.04992003593674697
2023,739432.0,2,"LAPAN, NASA",2,0.06600750009637424
2023,739440.0,2,"LAPAN, NASA",2,0.06122558869488594
2023,739441.0,2,"LAPAN, NASA",2,0.06152056496118552
2023,739442.0,2,"LAPAN, NASA",2,0.06931407105620306
2023,739444.0,2,"LAPAN, NASA",2,0.04903339240978368
2023,739456.0,2,"LAPAN, NASA",2,0.062316967095138884
2023,739457.0,2,"LAPAN, NASA",2,0.06238515597692811
2023,739458.0,2,"LAPAN, NASA",2,0.06125248872410368
2023,739459.0,2,"LAPAN, NASA",2,0.061832053179484134
2023,739460.0,2,"LAPAN, NASA",2,0.06146015277365941
2023,739461.0,2,"LAPAN, NASA",2,0.061668711337442964
2023,739462.0,2,"LAPAN, NASA",2,0.062415406073001105
2023,739463.0,2,"LAPAN, NASA",2,0.06197608365855531
2023,739464.0,2,"LAPAN, NASA",2,0.062173551256383915
2023,739465.0,2,"LAPAN, NASA",2,0.06185552935147914
2023,739469.0,2,"LAPAN, NASA",2,0.045756578074128564
2023,739481.0,2,"LAPAN, NASA",2,0.06030909335773067
2023,739508.0,2,"LAPAN, NASA",2,0.06170274123756059
2023,739509.0,2,"LAPAN, NASA",2,0.06131504730005326
2023,739511.0,2,"LAPAN, NASA",2,0.06180542998193592
2023,739513.0,2,"LAPAN, NASA",2,0.06272997400746914
2023,739577.0,2,"LAPAN, NASA",2,0.046573624641124564
2023,739580.0,2,"LAPAN, NASA",2,0.04607859430882873
2023,739581.0,2,"LAPAN, NASA",2,0.04596140412004893
2023,739584.0,2,"LAPAN, NASA",2,0.04676365781029563
2023,739598.0,2,"LAPAN, NASA",2,0.0469899356455801
2023,739599.0,2,"LAPAN, NASA",2,0.06187708758233155
2023,739600.0,2,"LAPAN, NASA",2,0.0610184191659202
2023,739601.0,2,"LAPAN, NASA",2,0.062404533370842535
2023,739602.0,2,"LAPAN, NASA",2,0.06090505222229012
2023,739603.0,2,"LAPAN, NASA",2,0.06050458653683044
2023,739604.0,2,"LAPAN, NASA",2,0.06078872133774422
2023,739605.0,2,"LAPAN, NASA",2,0.06105398329414218
2023,739606.0,2,"LAPAN, NASA",2,0.0612198920167484
2023,739611.0,2,"LAPAN, NASA",2,0.06257843247207064
2023,739622.0,2,"LAPAN, NASA",2,0.06253961256753252
2023,739623.0,2,"LAPAN, NASA",2,0.06329532599418423
2023,739624.0,2,"LAPAN, NASA",2,0.06150816811218433
2023,739625.0,2,"LAPAN, NASA",2,0.0623420799148061
2023,739626.0,2,"LAPAN, NASA",2,0.062352429626935435
2023,739627.0,2,"LAPAN, NASA",2,0.06239094043463056
2023,739628.0,2,"LAPAN, NASA",2,0.04744813639952421
2023,739629.0,2,"LAPAN, NASA",2,0.04513439744949075
2023,739668.0,2,"LAPAN, NASA",2,0.06177150783029666
2023,741152.0,2,"LAPAN, NASA",2,0.09145684241409917
2023,741154.0,2,"LAPAN, NASA",2,0.09215686468856012
2023,741155.0,2,"LAPAN, NASA",2,0.09138658110886742
2023,741189.0,2,"LAPAN, NASA",2,0.09590835628671221
2023,741194.0,2,"LAPAN, NASA",2,0.09487424931160872
2023,741201.0,2,"LAPAN, NASA",2,0.09787516166185967
2023,741202.0,2,"LAPAN, NASA",2,0.09556783020283154
2023,741203.0,2,"LAPAN, NASA",2,0.09685110352043073
2023,741204.0,2,"LAPAN, NASA",2,0.09565459198386635
2023,741206.0,2,"LAPAN, NASA",2,0.09460983592900693
2023,741207.0,2,"LAPAN, NASA",2,0.09622187204528097
2023,741211.0,2,"LAPAN, NASA",2,0.09564667653657041
2023,741217.0,2,"LAPAN, NASA",2,0.12477196680502603
2023,741219.0,2,"LAPAN, NASA",2,0.12315321630752828
2023,741222.0,2,"LAPAN, NASA",2,0.12433355717754804
2023,741223.0,2,"LAPAN, NASA",2,0.12445664196087133
2023,741224.0,2,"LAPAN, NASA",2,0.12442501045541784
2023,741249.0,2,"LAPAN, NASA",2,0.09211843752266918
2023,741262.0,2,"LAPAN, NASA",2,0.12481092409609237
2023,741263.0,2,"LAPAN, NASA",2,0.12307995835340284
2023,741264.0,2,"LAPAN, NASA",2,0.1251330338472687
2023,741291.0,2,"LAPAN, NASA",2,0.09194888668573839
2023,741295.0,2,"LAPAN, NASA",2,0.09334163319275451
2023,741298.0,2,"LAPAN, NASA",2,0.09263139909972423
2023,741299.0,2,"LAPAN, NASA",2,0.09113968268924869
2023,741300.0,2,"LAPAN, NASA",2,0.11785299339969828
2023,741301.0,2,"LAPAN, NASA",2,0.11830971371017665
2023,741304.0,2,"LAPAN, NASA",2,0.09050233136120492
2023,741305.0,3,"LAPAN, NASA",2,0.09068451135454637
2023,741306.0,3,"LAPAN, NASA",2,0.09358972756565925
2023,741307.0,3,"LAPAN, NASA",2,0.09656378699361982
2023,741309.0,2,"LAPAN, NASA",2,0.08230089640008571
2023,741310.0,2,"LAPAN, NASA",2,0.08467623501249137
2023,741311.0,2,"LAPAN, NASA",2,0.09112894854454255
2023,741312.0,3,"LAPAN, NASA",2,0.09045033388680818
2023,741318.0,2,"LAPAN, NASA",2,0.11837138880082032
2023,741319.0,2,"LAPAN, NASA",2,0.11836102692562285
2023,741320.0,2,"LAPAN, NASA",2,0.11760932382519701
2023,741334.0,2,"LAPAN, NASA",2,0.11869378953465076
2023,741359.0,2,"LAPAN, NASA",2,0.09090974476129333
2023,741363.0,2,"LAPAN, NASA",2,0.0918200514568194
2023,741367.0,2,"LAPAN, NASA",2,0.09159218007039734
2023,741379.0,2,"LAPAN, NASA",2,0.12348910033771993
2023,741399.0,2,"LAPAN, NASA",2,0.09813101207738958
2023,741491.0,2,"LAPAN, NASA",2,0.08953405063149526
2023,741493.0,2,"LAPAN, NASA",2,0.088939003756415
2023,741494.0,2,"LAPAN, NASA",2,0.08957641595594559
2023,741495.0,2,"LAPAN, NASA",2,0.0897939315243429
2023,741497.0,2,"LAPAN, NASA",2,0.08981062559797584
2023,741505.0,2,"LAPAN, NASA",2,0.09130605307403733
2023,741508.0,2,"LAPAN, NASA",2,0.09128849313919163
2023,741537.0,2,"LAPAN, NASA",2,0.1290175600995304
2023,741538.0,2,"LAPAN, NASA",2,0.1296135743885015
2023,741578.0,2,"LAPAN, NASA",2,0.09455245385432576
2023,741579.0,2,"LAPAN, NASA",2,0.09350877583310362
2023,741580.0,2,"LAPAN, NASA",2,0.09320329084491763
2023,741583.0,2,"LAPAN, NASA",2,0.09353953544613096
2023,741584.0,2,"LAPAN, NASA",2,0.09274824326406758
2023,741585.0,2,"LAPAN, NASA",2,0.09249394703040473
2023,741586.0,2,"LAPAN, NASA",2,0.09119859284959102
2023,741587.0,2,"LAPAN, NASA",2,0.09336170761508765
2023,741624.0,2,"LAPAN, NASA",2,0.2082809657312452
2023,741672.0,2,"LAPAN, NASA",2,0.09253898450968974
2023,741673.0,2,"LAPAN, NASA",2,0.09013064742797244
2023,741674.0,2,"LAPAN, NASA",2,0.09050667733553107
2023,741675.0,2,"LAPAN, NASA",2,0.09277253947203086
2023,741676.0,2,"LAPAN, NASA",2,0.09172805142250857
2023,741692.0,2,"LAPAN, NASA",2,0.07196839853316789
2023,741695.0,2,"LAPAN, NASA",2,0.06456266145102608
2023,741696.0,2,"LAPAN, NASA",2,0.08842887659355411
2023,742278.0,2,"LAPAN, NASA",2,0.10951304857604903
2023,742319.0,2,"LAPAN, NASA",2,0.1560864544155862
2023,742340.0,2,"LAPAN, NASA",2,0.10867423593178993
2023,742341.0,2,"LAPAN, NASA",2,0.10690297058732162
2023,742617.0,2,"LAPAN, NASA",2,0.10118773889753864
2023,742618.0,2,"LAPAN, NASA",2,0.10064529406959415
2023,742619.0,2,"LAPAN, NASA",2,0.10193155883301726
2023,742632.0,2,"LAPAN, NASA",2,0.09656257217691291
2023,742633.0,2,"LAPAN, NASA",2,0.09590209779033822
2023,742634.0,2,"LAPAN, NASA",2,0.09498540412971346
2023,742635.0,2,"LAPAN, NASA",2,0.09754479559922428
2023,742636.0,2,"LAPAN, NASA",2,0.09494594012342833
2023,742637.0,2,"LAPAN, NASA",2,0.09496506375420688
2023,742638.0,2,"LAPAN, NASA",2,0.09653742707481534
2023,742639.0,2,"LAPAN, NASA",2,0.09677293638029368
2023,742725.0,2,"LAPAN, NASA",2,0.06744184104764024
2023,742726.0,2,"LAPAN, NASA",2,0.06618188034059291
2023,742727.0,2,"LAPAN, NASA",2,0.06618372956133581
2023,742728.0,2,"LAPAN, NASA",2,0.06849129655975829
2023,742736.0,2,"LAPAN, NASA",2,0.0882930898262358
2023,742737.0,2,"LAPAN, NASA",2,0.08780563037070206
2023,742738.0,2,"LAPAN, NASA",2,0.08862399489735225
2023,742756.0,2,"LAPAN, NASA",2,0.06866362920263377
2023,742768.0,2,"LAPAN, NASA",2,0.09205954862401938
2023,744006.0,2,"LAPAN, NASA",2,0.048828358018494
2023,744007.0,2,"LAPAN, NASA",2,0.04976650547293207
2023,744024.0,2,"LAPAN, NASA",2,0.048435690497182236
2023,744032.0,2,"LAPAN, NASA",2,0.04862659877361178
2023,744035.0,2,"LAPAN, NASA",2,0.048135615155660484
2023,744036.0,2,"LAPAN, NASA",2,0.04886083857279613
2023,744041.0,2,"LAPAN, NASA",2,0.04862044283919987
2023,744048.0,2,"LAPAN, NASA",2,0.04827763856132768
2023,744049.0,2,"LAPAN, NASA",2,0.04905219629289477
2023,744050.0,2,"LAPAN, NASA",2,0.049057823675753724
2023,744052.0,2,"LAPAN, NASA",2,0.048084957488807485
2023,744053.0,2,"LAPAN, NASA",2,0.04711660960847247
2023,744054.0,2,"LAPAN, NASA",2,0.0479085430531659
2023,744055.0,2,"LAPAN, NASA",2,0.047926317727934806
2023,744056.0,2,"LAPAN, NASA",2,0.04845086429371606
2023,744057.0,2,"LAPAN, NASA",2,0.0481464953863985
2023,744058.0,2,"LAPAN, NASA",2,0.0485118364948546
2023,744059.0,2,"LAPAN, NASA",2,0.04756109517395082
2023,744060.0,2,"LAPAN, NASA",2,0.04858013126080814
2023,744062.0,2,"LAPAN, NASA",2,0.0475568154921684
2023,744068.0,2,"LAPAN, NASA",2,0.06630507708071758
2023,744069.0,2,"LAPAN, NASA",2,0.0669360209507677
2023,744070.0,2,"LAPAN, NASA",2,0.06737809511768976
2023,744093.0,2,"LAPAN, NASA",2,0.06467989233833821
2023,744094.0,2,"LAPAN, NASA",2,0.0648991867387559
2023,744097.0,2,"LAPAN, NASA",2,0.05023881443799768
2023,744098.0,2,"LAPAN, NASA",2,0.04976050900655231
2023,744099.0,2,"LAPAN, NASA",2,0.047744282936555894
2023,744107.0,2,"LAPAN, NASA",2,0.04809298943992187
2023,744108.0,2,"LAPAN, NASA",2,0.04802295774427433
2023,744109.0,2,"LAPAN, NASA",2,0.0483734031727518
2023,744110.0,2,"LAPAN, NASA",2,0.04809000798609487
2023,744113.0,2,"LAPAN, NASA",2,0.04792772843005845
2023,744114.0,2,"LAPAN, NASA",2,0.047541463566266574
2023,744117.0,2,"LAPAN, NASA",2,0.04870963905735395
2023,744120.0,2,"LAPAN, NASA",2,0.04743116389942544
2023,744121.0,2,"LAPAN, NASA",2,0.04728019255453938
2023,744122.0,2,"LAPAN, NASA",2,0.04709880146566814
2023,744123.0,2,"LAPAN, NASA",2,0.047320323205852444
2023,744124.0,2,"LAPAN, NASA",2,0.04754335037579156
2023,744125.0,2,"LAPAN, NASA",2,0.047512714173984366
2023,744126.0,2,"LAPAN, NASA",2,0.04773683767637009
2023,744127.0,2,"LAPAN, NASA",2,0.04746729043656035
2023,744128.0,2,"LAPAN, NASA",2,0.04771850439966503
2023,744129.0,2,"LAPAN, NASA",2,0.04799011687055992
2023,744131.0,2,"LAPAN, NASA",2,0.04691502249835122
2023,744132.0,2,"LAPAN, NASA",2,0.04708774346933289
2023,744133.0,2,"LAPAN, NASA",2,0.04768575399282516
2023,744134.0,2,"LAPAN, NASA",2,0.047280153393438114
2023,744135.0,2,"LAPAN, NASA",2,0.04639966052961464
2023,744136.0,2,"LAPAN, NASA",2,0.04803501165289228
2023,744138.0,2,"LAPAN, NASA",2,0.04830524602049942
2023,744139.0,2,"LAPAN, NASA",2,0.047200933483126366
2023,744175.0,2,"LAPAN, NASA",2,0.06546299423394604
2023,744187.0,2,"LAPAN, NASA",2,0.0662613598237816
2023,744188.0,2,"LAPAN, NASA",2,0.06705948739392002
2023,744189.0,2,"LAPAN, NASA",2,0.06652123018171278
2023,744190.0,2,"LAPAN, NASA",2,0.06641484684843597
2023,744192.0,2,"LAPAN, NASA",2,0.06671686915543336
2023,744199.0,2,"LAPAN, NASA",2,0.06593796692176948
2023,744202.0,2,"LAPAN, NASA",2,0.0658865415916068
2023,744208.0,2,"LAPAN, NASA",2,0.0650122655379426
2023,744265.0,2,"LAPAN, NASA",2,0.0474198255446892
2023,744427.0,2,"LAPAN, NASA",2,0.06638016858870455
2023,744431.0,2,"LAPAN, NASA",2,0.047989096283098706
2023,744433.0,2,"LAPAN, NASA",2,0.04777686968815163
2023,744434.0,2,"LAPAN, NASA",2,0.04762070825684631
2023,744435.0,2,"LAPAN, NASA",2,0.048483886534593484
2023,744436.0,2,"LAPAN, NASA",2,0.048498552386339384
2023,744583.0,2,"LAPAN, NASA",2,0.04903541308005654
2023,744673.0,2,"LAPAN, NASA",2,0.06650728748301421
2023,744740.0,2,"LAPAN, NASA",2,0.06655079275461266
2023,744741.0,2,"LAPAN, NASA",2,0.06557364357385206
2023,744744.0,2,"LAPAN, NASA",2,0.04726558462861202
2023,744747.0,2,"LAPAN, NASA",2,0.048071488583240146
2023,744749.0,2,"LAPAN, NASA",2,0.0475955231127488
2023,744751.0,2,"LAPAN, NASA",2,0.04743187069579364
2023,744752.0,2,"LAPAN, NASA",2,0.04647052226549621
2023,744754.0,2,"LAPAN, NASA",2,0.04766679252754438
2023,744755.0,2,"LAPAN, NASA",2,0.047462672171960756
2023,744760.0,2,"LAPAN, NASA",2,0.047832542456371904
2023,744761.0,2,"LAPAN, NASA",2,0.04762380147466102
2023,744763.0,2,"LAPAN, NASA",2,0.04879304823767992
2023,744764.0,2,"LAPAN, NASA",2,0.04783712539458042
2023,744765.0,2,"LAPAN, NASA",2,0.0476919830494676
2023,744768.0,2,"LAPAN, NASA",2,0.04767150524318647
