customer_id,year,Sumber,Satellite,primary_500m,same_sat_2km,any_sat_500m,same_sat_wide_time_500m
2023:13935,2023,NASA,Aqua,False,False,False,True
2023:13936,2023,NASA,Aqua,False,False,True,True
2023:13938,2023,NASA,Aqua,False,False,True,True
2023:13942,2023,NASA,Aqua,False,False,True,True
2023:13954,2023,NASA,Aqua,False,False,True,True
2023:13968,2023,NASA,Aqua,False,False,True,True
2023:13970,2023,NASA,Aqua,False,False,True,True
2023:13973,2023,NASA,Aqua,False,False,True,True
2023:14921,2023,LAPAN,NOAA20,False,True,False,False
2023:15274,2023,LAPAN,NOAA20,False,True,False,False
2023:15515,2023,LAPAN,Aqua,False,False,False,False
2023:15529,2023,LAPAN,Aqua,False,True,False,False
2023:15530,2023,LAPAN,Aqua,False,True,False,False
2023:15536,2023,LAPAN,Aqua,False,True,False,False
2023:15558,2023,NASA,Aqua,False,False,True,False
2023:15559,2023,LAPAN,Aqua,False,False,True,False
2023:15560,2023,LAPAN,Aqua,False,False,True,False
2023:15561,2023,NASA,Aqua,False,False,True,False
2023:15562,2023,NASA,Aqua,False,False,True,False
2023:15563,2023,LAPAN,Aqua,False,False,True,False
2023:15564,2023,LAPAN,Aqua,False,False,True,False
2023:15565,2023,LAPAN,Aqua,False,False,True,False
2023:15566,2023,NASA,Aqua,False,False,True,False
2023:15567,2023,NASA,Aqua,False,False,True,False
2023:15568,2023,NASA,Aqua,False,False,True,False
2023:15569,2023,LAPAN,Aqua,False,False,True,False
2023:15570,2023,LAPAN,Aqua,False,False,True,False
2023:15571,2023,NASA,Aqua,False,False,True,False
2023:15572,2023,NASA,Aqua,False,False,True,False
2023:15573,2023,NASA,Aqua,False,False,True,False
2023:15574,2023,LAPAN,Aqua,False,False,True,False
2023:15575,2023,NASA,Aqua,False,False,True,False
2023:15576,2023,NASA,Aqua,False,False,True,False
2023:15577,2023,NASA,Aqua,False,False,True,False
2023:15578,2023,LAPAN,Aqua,False,False,True,False
2023:15579,2023,LAPAN,Aqua,False,False,True,False
2023:15580,2023,LAPAN,Aqua,False,False,True,False
2023:15581,2023,NASA,Aqua,False,False,True,False
2023:15582,2023,NASA,Aqua,False,False,True,False
2023:15583,2023,LAPAN,Aqua,False,False,True,False
2023:15584,2023,LAPAN,Aqua,False,False,True,False
2023:15585,2023,NASA,Aqua,False,False,True,False
2023:15586,2023,NASA,Aqua,False,False,True,False
2023:15587,2023,NASA,Aqua,False,False,True,False
2023:15588,2023,NASA,Aqua,False,False,True,False
2023:15589,2023,LAPAN,Aqua,False,False,True,False
2023:15590,2023,NASA,Aqua,False,False,True,False
2023:15591,2023,NASA,Aqua,False,False,True,False
2023:15592,2023,LAPAN,Aqua,False,False,True,False
2023:15593,2023,LAPAN,Aqua,False,False,True,False
2023:15594,2023,NASA,Aqua,False,False,True,False
2023:15595,2023,NASA,Aqua,False,False,True,False
2023:15596,2023,LAPAN,Aqua,False,False,True,False
2023:15938,2023,NASA,Aqua,False,False,True,False
2023:15939,2023,NASA,Aqua,False,False,True,False
2023:15940,2023,NASA,Aqua,False,False,True,False
2023:15941,2023,NASA,Aqua,False,False,True,False
2023:15942,2023,NASA,Aqua,False,False,True,False
2023:15943,2023,NASA,Aqua,False,False,True,False
2023:15944,2023,NASA,Aqua,False,False,True,False
2023:15945,2023,NASA,Aqua,False,False,True,False
2023:15946,2023,NASA,Aqua,False,False,True,False
2023:15947,2023,NASA,Aqua,False,False,True,False
2023:15948,2023,NASA,Aqua,False,False,True,False
2023:15949,2023,NASA,Aqua,False,False,True,False
2023:15950,2023,NASA,Aqua,False,False,True,False
2023:15951,2023,NASA,Aqua,False,False,True,False
2023:15952,2023,NASA,Aqua,False,False,True,False
2023:15953,2023,NASA,Aqua,False,False,True,False
2023:15954,2023,NASA,Aqua,False,False,True,False
2023:15955,2023,NASA,Aqua,False,False,True,False
2023:15956,2023,NASA,Aqua,False,False,True,False
2023:16678,2023,LAPAN,NOAA20,False,True,False,False
2023:16804,2023,LAPAN,NOAA20,False,True,False,False
2023:17200,2023,NASA,Aqua,False,False,True,False
2023:17201,2023,NASA,Aqua,False,False,True,False
2023:17202,2023,NASA,Aqua,False,False,True,False
2023:17203,2023,NASA,Aqua,False,False,True,False
2023:17204,2023,NASA,Aqua,False,False,True,False
2023:17205,2023,NASA,Aqua,False,False,True,False
2023:17206,2023,NASA,Aqua,False,False,True,False
2023:17207,2023,NASA,Aqua,False,False,True,False
2023:17208,2023,NASA,Aqua,False,False,True,False
2023:17209,2023,NASA,Aqua,False,False,True,False
2023:17210,2023,NASA,Aqua,False,False,True,False
2023:17211,2023,NASA,Aqua,False,False,True,False
2023:17212,2023,LAPAN,Aqua,False,False,True,False
2023:17213,2023,NASA,Aqua,False,False,True,False
2023:17214,2023,LAPAN,Aqua,False,False,True,False
2023:17215,2023,NASA,Aqua,False,False,True,False
2023:17216,2023,NASA,Aqua,False,False,True,False
2023:17217,2023,NASA,Aqua,False,False,True,False
2023:17218,2023,LAPAN,Aqua,False,False,True,False
2023:17219,2023,NASA,Aqua,False,False,True,False
2023:17220,2023,NASA,Aqua,False,False,True,False
2023:17960,2023,LAPAN,SNPP,False,False,False,False
2023:17961,2023,LAPAN,SNPP,False,False,True,False
2023:17962,2023,LAPAN,SNPP,False,False,False,False
2023:17963,2023,LAPAN,SNPP,False,False,False,False
2023:17968,2023,LAPAN,SNPP,False,False,True,False
2023:17971,2023,LAPAN,SNPP,False,False,False,False
2023:17991,2023,LAPAN,SNPP,False,False,True,False
2023:17997,2023,LAPAN,SNPP,False,False,True,False
2023:18004,2023,LAPAN,SNPP,False,False,False,False
2023:18009,2023,LAPAN,SNPP,False,False,False,False
2023:18013,2023,LAPAN,SNPP,False,False,False,False
2023:18016,2023,LAPAN,SNPP,False,False,False,False
2023:18017,2023,LAPAN,SNPP,False,False,False,False
2023:18021,2023,LAPAN,SNPP,False,False,False,False
2023:18022,2023,LAPAN,SNPP,False,False,False,False
2023:18023,2023,LAPAN,SNPP,False,False,False,False
2023:18024,2023,LAPAN,SNPP,False,False,False,False
2023:18025,2023,LAPAN,SNPP,False,False,False,False
2023:18026,2023,LAPAN,SNPP,False,False,False,False
2023:18027,2023,LAPAN,SNPP,False,False,False,False
2023:18033,2023,LAPAN,SNPP,False,False,False,False
2023:18034,2023,LAPAN,SNPP,False,False,True,False
2023:18036,2023,LAPAN,SNPP,False,False,False,False
2023:18046,2023,LAPAN,SNPP,False,False,False,False
2023:18047,2023,LAPAN,SNPP,False,False,False,False
2023:18057,2023,LAPAN,SNPP,False,False,False,False
2023:18058,2023,LAPAN,SNPP,False,False,False,False
2023:18070,2023,LAPAN,SNPP,False,False,False,False
2023:18071,2023,LAPAN,SNPP,False,False,False,False
2023:18077,2023,LAPAN,SNPP,False,False,False,False
2023:18078,2023,LAPAN,SNPP,False,False,False,False
2023:18085,2023,LAPAN,SNPP,False,False,False,False
2023:18086,2023,LAPAN,NOAA20,False,True,False,False
2023:18092,2023,LAPAN,SNPP,False,False,False,False
2023:18093,2023,LAPAN,SNPP,False,False,False,False
2023:18094,2023,LAPAN,SNPP,False,False,False,False
2023:18104,2023,LAPAN,SNPP,False,False,False,False
2023:18112,2023,LAPAN,SNPP,False,False,False,False
2023:18113,2023,LAPAN,SNPP,False,False,False,False
2023:18197,2023,LAPAN,SNPP,False,False,False,False
2023:18198,2023,LAPAN,SNPP,False,False,False,False
2023:18199,2023,LAPAN,SNPP,False,False,False,False
2023:18200,2023,LAPAN,SNPP,False,False,False,False
2023:18201,2023,LAPAN,SNPP,False,False,False,False
2023:18202,2023,LAPAN,SNPP,False,False,False,False
2023:18203,2023,LAPAN,SNPP,False,False,False,False
2023:18204,2023,LAPAN,SNPP,False,False,False,False
2023:18205,2023,LAPAN,SNPP,False,False,False,False
2023:18206,2023,LAPAN,SNPP,False,False,False,False
2023:18207,2023,LAPAN,SNPP,False,False,False,False
2023:18208,2023,LAPAN,SNPP,False,False,False,False
2023:18209,2023,LAPAN,SNPP,False,False,False,False
2023:18210,2023,LAPAN,SNPP,False,False,False,False
2023:18211,2023,LAPAN,SNPP,False,False,False,False
2023:18212,2023,LAPAN,SNPP,False,False,False,False
2023:18213,2023,LAPAN,SNPP,False,False,False,False
2023:18214,2023,LAPAN,SNPP,False,False,False,False
2023:18215,2023,LAPAN,SNPP,False,False,False,False
2023:18216,2023,LAPAN,SNPP,False,False,False,False
2023:18217,2023,LAPAN,SNPP,False,False,False,False
2023:18218,2023,LAPAN,SNPP,False,False,False,False
2023:18219,2023,LAPAN,SNPP,False,False,False,False
2023:18220,2023,LAPAN,SNPP,False,False,False,False
2023:18221,2023,LAPAN,SNPP,False,False,False,False
2023:18222,2023,LAPAN,SNPP,False,False,False,False
2023:18223,2023,LAPAN,SNPP,False,False,False,False
2023:18224,2023,LAPAN,SNPP,False,False,False,False
2023:18225,2023,LAPAN,SNPP,False,False,False,False
2023:18226,2023,LAPAN,SNPP,False,False,False,False
2023:18227,2023,LAPAN,SNPP,False,False,False,False
2023:18228,2023,LAPAN,SNPP,False,False,False,False
2023:18229,2023,LAPAN,SNPP,False,False,False,False
2023:18230,2023,LAPAN,SNPP,False,False,False,False
2023:18231,2023,LAPAN,SNPP,False,False,False,False
2023:18232,2023,LAPAN,SNPP,False,False,False,False
2023:18233,2023,LAPAN,SNPP,False,False,False,False
2023:18234,2023,LAPAN,SNPP,False,False,False,False
2023:18235,2023,LAPAN,SNPP,False,False,False,False
2023:18236,2023,LAPAN,SNPP,False,False,False,False
2023:18237,2023,LAPAN,SNPP,False,False,False,False
2023:18238,2023,LAPAN,SNPP,False,False,False,False
2023:18239,2023,LAPAN,SNPP,False,False,False,False
2023:18240,2023,LAPAN,SNPP,False,False,False,False
2023:18241,2023,LAPAN,SNPP,False,False,False,False
2023:18242,2023,LAPAN,SNPP,False,False,False,False
2023:18243,2023,LAPAN,SNPP,False,False,False,False
2023:18244,2023,LAPAN,SNPP,False,False,False,False
2023:18245,2023,LAPAN,SNPP,False,False,False,False
2023:18246,2023,LAPAN,SNPP,False,False,False,False
2023:18247,2023,LAPAN,SNPP,False,False,False,False
2023:18248,2023,LAPAN,SNPP,False,False,False,False
2023:18249,2023,LAPAN,SNPP,False,False,False,False
2023:18250,2023,LAPAN,SNPP,False,False,False,False
2023:18251,2023,LAPAN,SNPP,False,False,False,False
2023:18252,2023,LAPAN,SNPP,False,False,False,False
2023:18253,2023,LAPAN,SNPP,False,False,False,False
2023:18254,2023,LAPAN,SNPP,False,False,False,False
2023:18255,2023,LAPAN,SNPP,False,False,False,False
2023:18256,2023,LAPAN,SNPP,False,False,False,False
2023:18257,2023,LAPAN,SNPP,False,False,False,False
2023:18258,2023,LAPAN,SNPP,False,False,False,False
2023:18259,2023,LAPAN,SNPP,False,False,False,False
2023:18260,2023,LAPAN,SNPP,False,False,False,False
2023:18261,2023,LAPAN,SNPP,False,False,False,False
2023:18262,2023,LAPAN,SNPP,False,False,False,False
2023:18480,2023,LAPAN,Aqua,False,False,True,False
2023:18481,2023,NASA,Aqua,False,False,True,False
2023:18618,2023,LAPAN,Aqua,False,False,False,False
2023:18653,2023,NASA,Aqua,False,False,True,False
2023:18676,2023,NASA,Aqua,False,False,True,False
2023:18677,2023,NASA,Aqua,False,False,True,False
2023:18678,2023,LAPAN,SNPP,False,False,False,False
2023:18679,2023,LAPAN,SNPP,False,False,False,False
2023:18680,2023,LAPAN,SNPP,False,False,False,False
2023:18681,2023,LAPAN,SNPP,False,False,False,False
2023:18682,2023,LAPAN,SNPP,False,False,False,False
2023:18683,2023,LAPAN,SNPP,False,False,False,False
2023:18684,2023,LAPAN,SNPP,False,False,False,False
2023:18685,2023,LAPAN,SNPP,False,False,False,False
2023:18686,2023,LAPAN,SNPP,False,False,False,False
2023:18687,2023,LAPAN,SNPP,False,False,False,False
2023:18688,2023,LAPAN,SNPP,False,False,False,False
2023:18689,2023,LAPAN,SNPP,False,False,False,False
2023:18690,2023,LAPAN,SNPP,False,False,False,False
2023:18691,2023,LAPAN,SNPP,False,False,False,False
2023:18692,2023,LAPAN,SNPP,False,False,False,False
2023:18693,2023,LAPAN,SNPP,False,False,False,False
2023:18694,2023,LAPAN,SNPP,False,False,False,False
2023:18695,2023,LAPAN,SNPP,False,False,False,False
2023:18696,2023,LAPAN,SNPP,False,False,False,False
2023:18697,2023,LAPAN,SNPP,False,False,False,False
2023:18698,2023,LAPAN,SNPP,False,False,False,False
2023:18699,2023,LAPAN,SNPP,False,False,False,False
2023:18700,2023,LAPAN,SNPP,False,False,False,False
2023:18701,2023,LAPAN,SNPP,False,False,False,False
2023:18702,2023,LAPAN,SNPP,False,False,False,False
2023:18703,2023,LAPAN,SNPP,False,False,False,False
2023:18704,2023,LAPAN,SNPP,False,False,False,False
2023:18705,2023,LAPAN,SNPP,False,False,False,False
2023:18706,2023,LAPAN,SNPP,False,False,False,False
2023:18707,2023,LAPAN,SNPP,False,False,False,False
2023:18708,2023,LAPAN,SNPP,False,False,False,False
2023:18709,2023,LAPAN,SNPP,False,False,False,False
2023:18710,2023,LAPAN,SNPP,False,False,False,False
2023:18711,2023,LAPAN,SNPP,False,False,False,False
2023:18712,2023,LAPAN,SNPP,False,False,False,False
2023:18713,2023,LAPAN,SNPP,False,False,False,False
2023:18714,2023,LAPAN,SNPP,False,False,False,False
2023:18715,2023,LAPAN,SNPP,False,False,False,False
2023:18716,2023,LAPAN,SNPP,False,False,False,False
2023:18717,2023,LAPAN,SNPP,False,False,False,False
2023:18718,2023,LAPAN,SNPP,False,False,False,False
2023:18824,2023,NASA,Aqua,False,False,True,False
2023:18911,2023,NASA,Aqua,False,False,True,False
2023:19309,2023,LAPAN,NOAA20,False,False,False,False
2023:19310,2023,LAPAN,NOAA20,False,True,False,False
2023:19408,2023,LAPAN,NOAA20,False,False,False,False
2023:19608,2023,NASA,Aqua,False,False,True,False
2023:19609,2023,NASA,Aqua,False,False,True,False
2023:19610,2023,NASA,Aqua,False,False,True,False
2023:19611,2023,NASA,Aqua,False,False,True,False
2023:19612,2023,NASA,Aqua,False,False,True,False
2023:19613,2023,NASA,Aqua,False,False,True,False
2023:19614,2023,NASA,Aqua,False,False,True,False
2023:19615,2023,NASA,Aqua,False,False,True,False
2023:19616,2023,NASA,Aqua,False,False,True,False
2023:19617,2023,LAPAN,Aqua,False,False,True,False
2023:19618,2023,NASA,Aqua,False,False,True,False
2023:19619,2023,NASA,Aqua,False,False,True,False
2023:19620,2023,NASA,Aqua,False,False,True,False
2023:19621,2023,NASA,Aqua,False,False,True,False
2023:19766,2023,LAPAN,NOAA20,False,True,False,False
2023:19785,2023,LAPAN,Aqua,False,False,False,False
2023:20010,2023,NASA,Aqua,False,False,True,False
2023:20011,2023,NASA,Aqua,False,False,True,False
2023:20012,2023,NASA,Aqua,False,False,True,False
2023:20013,2023,NASA,Aqua,False,False,True,False
2023:20014,2023,NASA,Aqua,False,False,True,False
2023:20015,2023,NASA,Aqua,False,False,True,False
2023:20016,2023,NASA,Aqua,False,False,True,False
2023:20293,2023,NASA,Aqua,False,False,True,True
2023:20297,2023,NASA,Aqua,False,False,True,True
2023:20300,2023,NASA,Aqua,False,False,True,True
2023:20365,2023,NASA,Aqua,False,False,False,True
2023:20366,2023,NASA,Aqua,False,False,False,True
2023:20367,2023,NASA,Aqua,False,False,True,True
2023:20368,2023,LAPAN,Aqua,False,False,True,True
2023:20402,2023,LAPAN,Aqua,False,False,True,False
2023:20417,2023,NASA,Aqua,False,False,False,True
2023:20426,2023,NASA,Aqua,False,False,False,True
2023:20437,2023,NASA,Aqua,False,False,True,True
2023:20460,2023,NASA,Aqua,False,False,False,True
2023:20554,2023,LAPAN,Aqua,False,False,False,False
2023:20561,2023,NASA,Aqua,False,False,False,True
2023:20563,2023,LAPAN,Aqua,False,False,True,True
2023:20564,2023,NASA,Aqua,False,False,False,True
2023:20566,2023,NASA,Aqua,False,False,True,True
2023:20597,2023,NASA,Aqua,False,False,True,True
2023:20600,2023,LAPAN,Aqua,False,False,False,True
2023:20609,2023,LAPAN,Aqua,False,False,False,True
2023:20629,2023,NASA,Aqua,False,False,False,True
2023:20630,2023,LAPAN,Aqua,False,False,True,True
2023:20644,2023,NASA,Aqua,False,False,True,True
2023:20649,2023,NASA,Aqua,False,False,True,False
2023:20697,2023,NASA,Aqua,False,False,True,True
2023:20730,2023,NASA,Aqua,False,False,True,True
2023:20746,2023,LAPAN,Aqua,False,False,True,True
2023:20782,2023,LAPAN,Aqua,False,False,False,True
2023:20819,2023,LAPAN,Aqua,False,False,False,False
2023:20834,2023,NASA,Aqua,False,False,False,True
2023:20842,2023,NASA,Aqua,False,False,True,True
2023:21026,2023,NASA,Aqua,False,False,True,False
2023:21027,2023,NASA,Aqua,False,False,True,False
2023:21030,2023,LAPAN,NOAA20,False,False,True,False
2023:21032,2023,LAPAN,NOAA20,False,False,False,False
2023:21033,2023,LAPAN,NOAA20,False,False,False,False
2023:21034,2023,LAPAN,NOAA20,False,False,True,False
2023:21035,2023,LAPAN,NOAA20,False,False,True,False
2023:21037,2023,LAPAN,NOAA20,False,False,True,False
2023:21050,2023,LAPAN,NOAA20,False,False,True,False
2023:21051,2023,LAPAN,NOAA20,False,False,True,False
2023:21052,2023,LAPAN,NOAA20,False,False,True,False
2023:21060,2023,LAPAN,NOAA20,False,False,False,False
2023:21063,2023,LAPAN,NOAA20,False,False,True,False
2023:21064,2023,LAPAN,NOAA20,False,False,True,False
2023:21066,2023,LAPAN,NOAA20,False,False,True,False
2023:21067,2023,LAPAN,NOAA20,False,False,True,False
2023:21069,2023,LAPAN,NOAA20,False,False,True,False
2023:21070,2023,LAPAN,NOAA20,False,False,True,False
2023:21071,2023,LAPAN,NOAA20,False,False,False,False
2023:21073,2023,LAPAN,NOAA20,False,False,False,False
2023:21078,2023,LAPAN,NOAA20,False,False,True,False
2023:21079,2023,LAPAN,NOAA20,False,False,False,False
2023:21082,2023,LAPAN,NOAA20,False,False,True,False
2023:21084,2023,LAPAN,NOAA20,False,False,True,False
2023:21089,2023,LAPAN,NOAA20,False,False,True,False
2023:21093,2023,LAPAN,NOAA20,False,False,True,False
2023:21094,2023,LAPAN,NOAA20,False,False,False,False
2023:21095,2023,LAPAN,NOAA20,False,False,False,False
2023:21097,2023,LAPAN,NOAA20,False,False,True,False
2023:21099,2023,LAPAN,NOAA20,False,False,True,False
2023:21103,2023,LAPAN,NOAA20,False,False,False,False
2023:21105,2023,LAPAN,NOAA20,False,False,False,False
2023:21106,2023,LAPAN,NOAA20,False,False,False,False
2023:21114,2023,LAPAN,NOAA20,False,False,True,False
2023:21117,2023,LAPAN,NOAA20,False,False,True,False
2023:21118,2023,LAPAN,NOAA20,False,False,False,False
2023:21124,2023,LAPAN,NOAA20,False,False,False,False
2023:21125,2023,LAPAN,NOAA20,False,False,False,False
2023:21127,2023,LAPAN,NOAA20,False,False,False,False
2023:21128,2023,LAPAN,NOAA20,False,False,False,False
2023:21129,2023,LAPAN,NOAA20,False,False,False,False
2023:21130,2023,LAPAN,NOAA20,False,False,False,False
2023:21133,2023,LAPAN,NOAA20,False,False,True,False
2023:21140,2023,LAPAN,NOAA20,False,False,True,False
2023:21142,2023,LAPAN,NOAA20,False,False,True,False
2023:21143,2023,LAPAN,NOAA20,False,False,False,False
2023:21144,2023,LAPAN,NOAA20,False,False,True,False
2023:21156,2023,LAPAN,NOAA20,False,False,True,False
2023:21158,2023,LAPAN,NOAA20,False,False,False,False
2023:21160,2023,LAPAN,NOAA20,False,False,True,False
2023:21161,2023,LAPAN,NOAA20,False,False,False,False
2023:21163,2023,LAPAN,NOAA20,False,False,True,False
2023:21164,2023,LAPAN,NOAA20,False,False,True,False
2023:21171,2023,LAPAN,NOAA20,False,False,True,False
2023:21173,2023,LAPAN,NOAA20,False,False,True,False
2023:21182,2023,LAPAN,NOAA20,False,False,True,False
2023:21183,2023,LAPAN,NOAA20,False,False,True,False
2023:21184,2023,LAPAN,NOAA20,False,False,False,False
2023:21187,2023,LAPAN,NOAA20,False,False,True,False
2023:21188,2023,LAPAN,NOAA20,False,False,False,False
2023:21189,2023,LAPAN,NOAA20,False,False,False,False
2023:21190,2023,LAPAN,NOAA20,False,False,True,False
2023:21191,2023,LAPAN,NOAA20,False,False,False,False
2023:21192,2023,LAPAN,NOAA20,False,False,True,False
2023:21194,2023,LAPAN,NOAA20,False,False,True,False
2023:21196,2023,LAPAN,NOAA20,False,False,False,False
2023:21202,2023,LAPAN,NOAA20,False,False,True,False
2023:21205,2023,LAPAN,NOAA20,False,False,True,False
2023:21213,2023,LAPAN,NOAA20,False,False,True,False
2023:21215,2023,LAPAN,NOAA20,False,False,True,False
2023:21217,2023,LAPAN,NOAA20,False,False,False,False
2023:21218,2023,LAPAN,NOAA20,False,False,False,False
2023:21221,2023,LAPAN,NOAA20,False,False,True,False
2023:21222,2023,LAPAN,NOAA20,False,False,True,False
2023:21228,2023,LAPAN,NOAA20,False,False,False,False
2023:21230,2023,LAPAN,NOAA20,False,False,True,False
2023:21231,2023,LAPAN,NOAA20,False,False,True,False
2023:21232,2023,LAPAN,NOAA20,False,False,True,False
2023:21233,2023,LAPAN,NOAA20,False,False,True,False
2023:21236,2023,LAPAN,NOAA20,False,False,True,False
2023:21237,2023,LAPAN,NOAA20,False,False,True,False
2023:21238,2023,LAPAN,NOAA20,False,False,False,False
2023:21240,2023,LAPAN,NOAA20,False,False,True,False
2023:21246,2023,LAPAN,NOAA20,False,False,False,False
2023:21247,2023,LAPAN,NOAA20,False,False,True,False
2023:21248,2023,LAPAN,NOAA20,False,False,True,False
2023:21249,2023,LAPAN,NOAA20,False,False,False,False
2023:21250,2023,LAPAN,NOAA20,False,False,True,False
2023:21253,2023,LAPAN,NOAA20,False,False,True,False
2023:21254,2023,LAPAN,NOAA20,False,False,True,False
2023:21255,2023,LAPAN,NOAA20,False,False,False,False
2023:21257,2023,LAPAN,NOAA20,False,False,False,False
2023:21258,2023,LAPAN,NOAA20,False,False,True,False
2023:21260,2023,LAPAN,NOAA20,False,False,True,False
2023:21261,2023,LAPAN,NOAA20,False,False,False,False
2023:21262,2023,LAPAN,NOAA20,False,False,False,False
2023:21264,2023,LAPAN,NOAA20,False,False,False,False
2023:21265,2023,LAPAN,NOAA20,False,False,True,False
2023:21266,2023,LAPAN,NOAA20,False,False,True,False
2023:21267,2023,LAPAN,NOAA20,False,False,True,False
2023:21268,2023,LAPAN,NOAA20,False,False,True,False
2023:21272,2023,LAPAN,NOAA20,False,False,True,False
2023:21273,2023,LAPAN,NOAA20,False,False,False,False
2023:21274,2023,LAPAN,NOAA20,False,False,True,False
2023:21279,2023,LAPAN,NOAA20,False,False,True,False
2023:21282,2023,LAPAN,NOAA20,False,False,False,False
2023:21285,2023,LAPAN,NOAA20,False,False,False,False
2023:21288,2023,LAPAN,NOAA20,False,False,False,False
2023:21289,2023,LAPAN,NOAA20,False,False,True,False
2023:21290,2023,LAPAN,NOAA20,False,False,True,False
2023:21300,2023,LAPAN,NOAA20,False,False,False,False
2023:21301,2023,LAPAN,NOAA20,False,False,False,False
2023:21302,2023,LAPAN,NOAA20,False,False,False,False
2023:21303,2023,LAPAN,NOAA20,False,False,True,False
2023:21309,2023,LAPAN,NOAA20,False,False,False,False
2023:21310,2023,LAPAN,NOAA20,False,False,False,False
2023:21311,2023,LAPAN,NOAA20,False,False,True,False
2023:21317,2023,LAPAN,NOAA20,False,False,True,False
2023:21318,2023,LAPAN,NOAA20,False,False,True,False
2023:21319,2023,LAPAN,NOAA20,False,False,False,False
2023:21325,2023,LAPAN,NOAA20,False,False,False,False
2023:21326,2023,LAPAN,NOAA20,False,False,True,False
2023:21327,2023,LAPAN,NOAA20,False,False,True,False
2023:21328,2023,LAPAN,NOAA20,False,False,False,False
2023:21333,2023,LAPAN,NOAA20,False,False,False,False
2023:21334,2023,LAPAN,NOAA20,False,False,True,False
2023:21342,2023,LAPAN,NOAA20,False,False,True,False
2023:21343,2023,LAPAN,NOAA20,False,False,True,False
2023:21344,2023,LAPAN,NOAA20,False,False,True,False
2023:21345,2023,LAPAN,NOAA20,False,False,True,False
2023:21350,2023,LAPAN,NOAA20,False,False,True,False
2023:21351,2023,LAPAN,NOAA20,False,False,True,False
2023:21352,2023,LAPAN,NOAA20,False,False,False,False
2023:21353,2023,LAPAN,NOAA20,False,False,True,False
2023:21354,2023,LAPAN,NOAA20,False,False,False,False
2023:21355,2023,LAPAN,NOAA20,False,False,False,False
2023:21362,2023,LAPAN,NOAA20,False,False,False,False
2023:21363,2023,LAPAN,NOAA20,False,False,False,False
2023:21364,2023,LAPAN,NOAA20,False,False,False,False
2023:21368,2023,LAPAN,NOAA20,False,False,True,False
2023:21369,2023,LAPAN,NOAA20,False,False,True,False
2023:21370,2023,LAPAN,NOAA20,False,False,True,False
2023:21371,2023,LAPAN,NOAA20,False,False,True,False
2023:21372,2023,LAPAN,NOAA20,False,False,False,False
2023:21373,2023,LAPAN,NOAA20,False,False,False,False
2023:21374,2023,LAPAN,NOAA20,False,False,False,False
2023:21380,2023,LAPAN,NOAA20,False,False,True,False
2023:21383,2023,LAPAN,NOAA20,False,False,True,False
2023:21384,2023,LAPAN,NOAA20,False,False,True,False
2023:21391,2023,LAPAN,NOAA20,False,False,True,False
2023:21392,2023,LAPAN,NOAA20,False,False,False,False
2023:21395,2023,LAPAN,NOAA20,False,False,True,False
2023:21396,2023,LAPAN,NOAA20,False,False,True,False
2023:21401,2023,LAPAN,NOAA20,False,False,False,False
2023:21402,2023,LAPAN,NOAA20,False,False,True,False
2023:21403,2023,LAPAN,NOAA20,False,False,False,False
2023:21404,2023,LAPAN,NOAA20,False,False,True,False
2023:21412,2023,LAPAN,NOAA20,False,False,True,False
2023:21413,2023,LAPAN,NOAA20,False,False,True,False
2023:21416,2023,LAPAN,NOAA20,False,False,True,False
2023:21417,2023,LAPAN,NOAA20,False,False,True,False
2023:21421,2023,LAPAN,NOAA20,False,False,False,False
2023:21422,2023,LAPAN,NOAA20,False,False,True,False
2023:21423,2023,LAPAN,NOAA20,False,False,True,False
2023:21433,2023,LAPAN,NOAA20,False,False,False,False
2023:21434,2023,LAPAN,NOAA20,False,False,False,False
2023:21438,2023,LAPAN,NOAA20,False,False,False,False
2023:21439,2023,LAPAN,NOAA20,False,False,True,False
2023:21440,2023,LAPAN,NOAA20,False,False,False,False
2023:21448,2023,LAPAN,NOAA20,False,False,False,False
2023:21449,2023,LAPAN,NOAA20,False,False,False,False
2023:21450,2023,LAPAN,NOAA20,False,False,True,False
2023:21451,2023,LAPAN,NOAA20,False,False,True,False
2023:21455,2023,LAPAN,NOAA20,False,False,False,False
2023:21463,2023,LAPAN,NOAA20,False,False,True,False
2023:21464,2023,LAPAN,NOAA20,False,False,True,False
2023:21471,2023,LAPAN,NOAA20,False,False,True,False
2023:21472,2023,LAPAN,NOAA20,False,False,False,False
2023:21475,2023,LAPAN,NOAA20,False,False,True,False
2023:21476,2023,LAPAN,NOAA20,False,False,True,False
2023:21477,2023,LAPAN,NOAA20,False,False,False,False
2023:21478,2023,LAPAN,NOAA20,False,False,True,False
2023:21487,2023,LAPAN,NOAA20,False,False,False,False
2023:21488,2023,LAPAN,NOAA20,False,False,True,False
2023:21495,2023,LAPAN,NOAA20,False,False,False,False
2023:21496,2023,LAPAN,NOAA20,False,False,False,False
2023:21497,2023,LAPAN,NOAA20,False,False,False,False
2023:21502,2023,LAPAN,NOAA20,False,False,False,False
2023:21503,2023,LAPAN,NOAA20,False,False,False,False
2023:21696,2023,LAPAN,Aqua,False,False,True,False
2023:21697,2023,NASA,Aqua,False,False,True,False
2023:21698,2023,LAPAN,Aqua,False,False,True,False
2023:21699,2023,NASA,Aqua,False,False,True,False
